source,target
Things/Ant_Colony/AGENTS.md,knowledge_base/biology/ant_colony_organization
Things/Ant_Colony/AGENTS.md,knowledge_base/things/agents/Swarm/README
Things/Ant_Colony/AGENTS.md,knowledge_base/things/Ant_Colony/README
Things/ActiveInferenceInstitute/README.md,../../docs/repo_docs/
Things/ActiveInferenceInstitute/README.md,../../tools/src/
Things/ActiveInferenceInstitute/README.md,../../docs/guides/learning_paths
Things/ActiveInferenceInstitute/README.md,../../tools/README
Things/ActiveInferenceInstitute/README.md,../../docs/research/
Things/ActiveInferenceInstitute/README.md,../../docs/repo_docs/contribution_guide
Things/ActiveInferenceInstitute/README.md,../../docs/guides/community_guide
Things/ActiveInferenceInstitute/README.md,../../docs/guides/faq
Things/ActiveInferenceInstitute/README.md,../../docs/guides/implementation_guides
Things/ActiveInferenceInstitute/README.md,active_inference_institute
Things/ActiveInferenceInstitute/README.md,../../docs/examples/
Things/ActiveInferenceInstitute/README.md,../Generic_POMDP/README
Things/ActiveInferenceInstitute/README.md,../Generic_Thing/README
Things/ActiveInferenceInstitute/README.md,../Simple_POMDP/README
Things/ActiveInferenceInstitute/README.md,../../tests/README
Things/ActiveInferenceInstitute/active_inference_institute.md,Institute_Organization
Things/ActiveInferenceInstitute/active_inference_institute.md,active_inference
Things/ActiveInferenceInstitute/active_inference_institute.md,variational_inference
Things/ActiveInferenceInstitute/active_inference_institute.md,brain_organization
Things/ActiveInferenceInstitute/active_inference_institute.md,Intern
Things/ActiveInferenceInstitute/active_inference_institute.md,Fellow
Things/ActiveInferenceInstitute/active_inference_institute.md,dynamical_systems
Things/ActiveInferenceInstitute/active_inference_institute.md,Communications
Things/ActiveInferenceInstitute/active_inference_institute.md,Partnerships
Things/ActiveInferenceInstitute/active_inference_institute.md,information_theory
Things/ActiveInferenceInstitute/active_inference_institute.md,solution
Things/ActiveInferenceInstitute/active_inference_institute.md,Institute Projects
Things/ActiveInferenceInstitute/active_inference_institute.md,artificial_intelligence
Things/ActiveInferenceInstitute/active_inference_institute.md,Philanthropy
Things/ActiveInferenceInstitute/active_inference_institute.md,Cognitive_Security
Things/ActiveInferenceInstitute/active_inference_institute.md,Ecosystem Projects
Things/ActiveInferenceInstitute/active_inference_institute.md,Institute_Founding_2021
Things/ActiveInferenceInstitute/active_inference_institute.md,free_energy_principle
Things/ActiveInferenceInstitute/active_inference_institute.md,Community Participation
Things/ActiveInferenceInstitute/active_inference_institute.md,the challenge
Things/ActiveInferenceInstitute/active_inference_institute.md,ontology_development
Things/ActiveInferenceInstitute/active_inference_institute.md,Active Inference Education
Things/ActiveInferenceInstitute/active_inference_institute.md,Active Inference Ecosystem
Things/ActiveInferenceInstitute/active_inference_institute.md,precision_weighting
Things/ActiveInferenceInstitute/active_inference_institute.md,AI_safety
Things/ActiveInferenceInstitute/active_inference_institute.md,Volunteer
Things/ActiveInferenceInstitute/active_inference_institute.md,learning
Things/ActiveInferenceInstitute/active_inference_institute.md,Open Source Publishing
Things/ActiveInferenceInstitute/active_inference_institute.md,systems_engineering
Things/ActiveInferenceInstitute/active_inference_institute.md,information_geometry
Things/ActiveInferenceInstitute/active_inference_institute.md,Grants
Things/ActiveInferenceInstitute/active_inference_institute.md,complex_systems
Things/ActiveInferenceInstitute/active_inference_institute.md,Licensing Protocols
Things/ActiveInferenceInstitute/active_inference_institute.md,Institute Programs
Things/ActiveInferenceInstitute/active_inference_institute.md,cognitive_science
Things/ActiveInferenceInstitute/active_inference_institute.md,registered_non_profit
Things/ActiveInferenceInstitute/active_inference_institute.md,predictive_coding
Things/ActiveInferenceInstitute/active_inference_institute.md,policy_selection
Things/ActiveInferenceInstitute/active_inference_institute.md,hierarchical_inference
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/repo_docs/
Things/ActiveInferenceInstitute/AGENTS.md,../../tools/src/
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/guides/learning_paths
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/repo_docs/contribution_guide
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/research/
Things/ActiveInferenceInstitute/AGENTS.md,active_inference_institute.md
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/guides/community_guide
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/guides/faq
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/guides/implementation_guides
Things/ActiveInferenceInstitute/AGENTS.md,active_inference_institute
Things/ActiveInferenceInstitute/AGENTS.md,../../docs/examples/
Things/ActiveInferenceInstitute/AGENTS.md,../Generic_POMDP/README
Things/ActiveInferenceInstitute/AGENTS.md,../Generic_Thing/README
Things/ActiveInferenceInstitute/AGENTS.md,../Simple_POMDP/README
Things/Generic_POMDP/README.md,knowledge_base/things/agents/GenericPOMDP/matrices/A_matrix
Things/Generic_POMDP/README.md,knowledge_base/things/Generic_POMDP/AGENTS
Things/Generic_POMDP/README.md,knowledge_base/things/agents/GenericPOMDP/matrices/B_matrix
Things/Generic_POMDP/README.md,knowledge_base/things/agents/GenericPOMDP/agent_config
Things/Generic_POMDP/README.md,knowledge_base/mathematics/active_inference_pomdp
Things/Generic_POMDP/README.md,knowledge_base/things/Generic_POMDP/README
Things/Generic_POMDP/README.md,knowledge_base/things/Generic_POMDP/Generic_POMDP_README
Things/Generic_POMDP/Generic_POMDP_README.md,A_matrix
Things/Generic_POMDP/AGENTS.md,knowledge_base/things/agents/GenericPOMDP/matrices/A_matrix
Things/Generic_POMDP/AGENTS.md,knowledge_base/things/agents/GenericPOMDP/matrices/B_matrix
Things/Generic_POMDP/AGENTS.md,knowledge_base/things/agents/GenericPOMDP/agent_config
Things/Generic_POMDP/AGENTS.md,knowledge_base/mathematics/active_inference_pomdp
Things/Generic_POMDP/AGENTS.md,knowledge_base/things/Generic_POMDP/README
Things/Generic_POMDP/AGENTS.md,knowledge_base/mathematics/expected_free_energy
Things/Path_Network/AGENTS.md,../../knowledge_base/mathematics/optimization_theory
Things/Path_Network/AGENTS.md,../../knowledge_base/agents/AGENTS
Things/Path_Network/AGENTS.md,../../docs/research/
Things/Path_Network/AGENTS.md,../../docs/guides/application/
Things/Path_Network/AGENTS.md,../../knowledge_base/mathematics/network_science
Things/Path_Network/AGENTS.md,AGENTS
Things/Path_Network/AGENTS.md,../../knowledge_base/mathematics/graph_theory
Things/Path_Network/AGENTS.md,example.py
Things/Path_Network/AGENTS.md,run_simulation.sh
Things/Path_Network/AGENTS.md,../Generic_POMDP/README
Things/Path_Network/AGENTS.md,../../docs/examples/
Things/Path_Network/AGENTS.md,../Ant_Colony/README
Things/Path_Network/AGENTS.md,Path_Network_README
Things/Path_Network/AGENTS.md,../../docs/agents/AGENTS
Things/Path_Network/AGENTS.md,path_network/
Things/Baseball_Game/README.md,../../docs/guides/application/
Things/Baseball_Game/README.md,../../docs/research/
Things/Baseball_Game/README.md,../../tools/src/visualization/
Things/Baseball_Game/README.md,../../Things/Generic_Thing/
Things/Baseball_Game/README.md,../../tools/src/models/
Things/Baseball_Game/README.md,../../docs/examples/
Things/Baseball_Game/README.md,../../knowledge_base/cognitive/decision_making
Things/Baseball_Game/AGENTS.md,../../knowledge_base/agents/AGENTS
Things/Baseball_Game/AGENTS.md,../../knowledge_base/mathematics/game_theory
Things/Baseball_Game/AGENTS.md,Baseball_Game.md
Things/Baseball_Game/AGENTS.md,Baseball_Game_README
Things/Baseball_Game/AGENTS.md,../../docs/research/
Things/Baseball_Game/AGENTS.md,../../docs/guides/application/
Things/Baseball_Game/AGENTS.md,../../docs/agents/AGENTS
Things/Baseball_Game/AGENTS.md,../KG_Multi_Agent/README
Things/Baseball_Game/AGENTS.md,../../docs/examples/
Things/Baseball_Game/AGENTS.md,../Generic_POMDP/README
Things/Baseball_Game/AGENTS.md,../../knowledge_base/cognitive/decision_making
Things/Baseball_Game/AGENTS.md,AGENTS
Things/Baseball_Game/AGENTS.md,../../knowledge_base/cognitive/strategic_reasoning
Things/Generic_Thing/README.md,knowledge_base/things/Generic_Thing/README
Things/Generic_Thing/README.md,knowledge_base/things/Generic_Thing/AGENTS
Things/Generic_Thing/README.md,knowledge_base/cognitive/active_inference_agent
Things/Generic_Thing/README.md,knowledge_base/things/Generic_Thing/generic_thing
Things/Generic_Thing/AGENTS.md,knowledge_base/cognitive/active_inference_agent
Things/Generic_Thing/AGENTS.md,knowledge_base/cognitive/belief_updating
Things/Generic_Thing/AGENTS.md,knowledge_base/things/Generic_Thing/generic_thing
Things/Generic_Thing/AGENTS.md,knowledge_base/cognitive/generative_model
Things/Generic_Thing/AGENTS.md,knowledge_base/things/Generic_Thing/README
Things/Generic_Thing/generic_thing.md,FederatedInference
Things/Generic_Thing/generic_thing.md,MessagePassing
Things/Generic_Thing/generic_thing.md,FreeEnergy
Things/Generic_Thing/generic_thing.md,GenericThing
Things/Generic_Thing/generic_thing.md,MarkovBlanket
Things/Generic_Thing/generic_thing.md,"1.0, 0.0], [0.0, 1.0"
Things/BioFirm/README.md,knowledge_base/things/BioFirm/AGENTS
Things/BioFirm/README.md,knowledge_base/things/BioFirm/bioregional_state_space
Things/BioFirm/README.md,knowledge_base/things/BioFirm/README
Things/BioFirm/README.md,knowledge_base/free_energy_principle/biology/homeostasis
Things/BioFirm/README.md,knowledge_base/things/BioFirm/biofirm_schema
Things/BioFirm/README.md,knowledge_base/things/BioFirm/biofirm_framework
Things/BioFirm/README.md,knowledge_base/things/BioFirm/ecological_active_inference
Things/BioFirm/AGENTS.md,knowledge_base/free_energy_principle/biology/homeostasis
Things/BioFirm/AGENTS.md,knowledge_base/things/BioFirm/README
Things/BioFirm/AGENTS.md,knowledge_base/things/BioFirm/biofirm_schema
Things/BioFirm/AGENTS.md,knowledge_base/things/BioFirm/biofirm_framework
Things/BioFirm/AGENTS.md,knowledge_base/things/BioFirm/ecological_active_inference
Things/Simple_POMDP/README.md,knowledge_base/things/Simple_POMDP/Simple_POMDP_README
Things/Simple_POMDP/README.md,knowledge_base/things/Generic_POMDP/README
Things/Simple_POMDP/README.md,knowledge_base/things/Simple_POMDP/AGENTS
Things/Simple_POMDP/README.md,knowledge_base/mathematics/active_inference_pomdp
Things/Simple_POMDP/README.md,knowledge_base/things/Simple_POMDP/README
Things/Simple_POMDP/AGENTS.md,knowledge_base/things/Generic_POMDP/AGENTS
Things/Continuous_Generic/README.md,knowledge_base/things/Continuous_Generic/Continuous_Generic_README
Things/Continuous_Generic/README.md,knowledge_base/mathematics/generalized_coordinates
Things/Continuous_Generic/README.md,knowledge_base/things/Continuous_Generic/README
Things/Continuous_Generic/README.md,knowledge_base/things/agents/Continuous_Time/continuous_time_agent
Things/Continuous_Generic/README.md,knowledge_base/cognitive/continuous_time_active_inference
